loan_id,loan_status,default_flag
677656,Fully Paid,0
292199,Fully Paid,0
128029,Fully Paid,0
486397,Fully Paid,0
2165694,Charged Off,1
1529635,Current,0
591599,Fully Paid,0
1750735,Charged Off,1
1142333,Fully Paid,0
131219,Fully Paid,0
1726365,Fully Paid,0
692737,Fully Paid,0
692049,Charged Off,1
1529430,Current,0
1579987,Current,0
3854,Current,0
2153214,Current,0
566573,Charged Off,1
212319,Current,0
722288,Current,0
1778659,Fully Paid,0
566685,Fully Paid,0
709588,Current,0
166453,Charged Off,1
591992,Late (31-120 days),1
120145,Charged Off,1
2111226,Current,0
2134763,Current,0
1817296,Fully Paid,0
1211908,Fully Paid,0
1303958,Fully Paid,0
1860715,Fully Paid,0
1060657,Current,0
626625,Current,0
213691,Fully Paid,0
1588656,Current,0
947396,Charged Off,1
207492,Fully Paid,0
2148327,Fully Paid,0
1292494,Fully Paid,0
1302809,Charged Off,1
1730204,Fully Paid,0
1735488,Current,0
358000,Fully Paid,0
677534,Fully Paid,0
1762157,Fully Paid,0
2202821,Current,0
1576756,Charged Off,1
629645,Fully Paid,0
319055,Fully Paid,0
836333,Fully Paid,0
969334,Current,0
562664,Fully Paid,0
1267946,Fully Paid,0
2163047,Charged Off,1
368615,Charged Off,1
844775,Current,0
1309190,Fully Paid,0
1878108,Fully Paid,0
417570,Fully Paid,0
2222450,Current,0
2126088,Current,0
1456552,Current,0
436038,Current,0
1050217,Fully Paid,0
1940517,Current,0
1974236,Charged Off,1
2127145,Current,0
1697519,Fully Paid,0
1031404,Fully Paid,0
1282339,Current,0
68939,Fully Paid,0
1470174,Current,0
710069,Charged Off,1
1064453,Charged Off,1
1154034,Fully Paid,0
889105,Current,0
2075705,Current,0
2119978,Current,0
2193260,Fully Paid,0
374780,Charged Off,1
297259,Fully Paid,0
796222,Current,0
1131265,Fully Paid,0
915402,Current,0
2236767,Charged Off,1
1972620,Current,0
297839,Fully Paid,0
9574,Charged Off,1
629549,Current,0
1099666,Fully Paid,0
742921,Current,0
99500,Fully Paid,0
1736539,Current,0
698621,Fully Paid,0
277887,Charged Off,1
2012025,Fully Paid,0
281736,Charged Off,1
729996,Fully Paid,0
94132,Fully Paid,0
80729,Fully Paid,0
2035103,Fully Paid,0
63759,Fully Paid,0
842168,Fully Paid,0
1251327,Charged Off,1
360280,Current,0
1212031,Fully Paid,0
1702981,Current,0
1517198,Current,0
1712771,Charged Off,1
302076,Charged Off,1
111921,Charged Off,1
1101660,Fully Paid,0
630092,Fully Paid,0
1927798,Fully Paid,0
783289,Current,0
1861382,Fully Paid,0
1606215,Current,0
571374,Current,0
267075,Fully Paid,0
2040064,Current,0
958008,Fully Paid,0
1724728,Current,0
1536769,Current,0
731893,Current,0
1204384,Fully Paid,0
1304089,Fully Paid,0
761616,Current,0
342925,Fully Paid,0
1469902,Current,0
2176942,Charged Off,1
1274320,Fully Paid,0
1339713,Fully Paid,0
1154368,Fully Paid,0
627289,Current,0
1360899,Current,0
403117,Fully Paid,0
1095130,Current,0
1017688,Fully Paid,0
1238248,Fully Paid,0
1577650,Current,0
1033576,Charged Off,1
755381,Current,0
1886565,Fully Paid,0
1554528,Current,0
214187,Fully Paid,0
1366553,Current,0
139436,Fully Paid,0
308806,Fully Paid,0
485843,Current,0
594970,Current,0
974789,Fully Paid,0
2108285,Late (16-30 days),0
1952469,Current,0
22471,Current,0
715359,Fully Paid,0
2040924,Fully Paid,0
2028163,Current,0
2193852,Charged Off,1
2254006,Fully Paid,0
1794160,Fully Paid,0
1949584,Current,0
2198750,Current,0
1466543,Current,0
2186316,Current,0
1953381,Fully Paid,0
2185254,Charged Off,1
2169007,Current,0
1351131,Fully Paid,0
418884,Fully Paid,0
874640,Current,0
24645,Fully Paid,0
2248074,Fully Paid,0
1103424,Fully Paid,0
1808568,Fully Paid,0
459079,Current,0
233917,Fully Paid,0
703791,Current,0
218314,Fully Paid,0
1284572,Fully Paid,0
1244211,Fully Paid,0
1152966,Fully Paid,0
728308,Fully Paid,0
1902673,Fully Paid,0
84809,Current,0
1314131,Fully Paid,0
879261,Current,0
1343225,Fully Paid,0
630914,Fully Paid,0
2012324,Fully Paid,0
1536458,Current,0
1773478,Fully Paid,0
1446127,Current,0
245078,Fully Paid,0
1565643,Current,0
686365,Fully Paid,0
422504,Fully Paid,0
2227580,Fully Paid,0
1004683,Fully Paid,0
219172,Fully Paid,0
1474490,Current,0
109110,Fully Paid,0
624310,Current,0
1403510,Current,0
928003,Fully Paid,0
845008,Current,0
97495,Fully Paid,0
1081426,Fully Paid,0
219727,Current,0
498490,Current,0
1617759,Fully Paid,0
631552,Current,0
1301079,Charged Off,1
1783412,Fully Paid,0
898795,In Grace Period,0
370771,Fully Paid,0
1299452,Charged Off,1
1790260,Fully Paid,0
1212115,Fully Paid,0
675591,Fully Paid,0
405600,Charged Off,1
2031990,Fully Paid,0
142691,Current,0
1974350,Fully Paid,0
1697530,Charged Off,1
2256855,Current,0
1079178,Fully Paid,0
150875,Charged Off,1
389330,Fully Paid,0
1676973,Fully Paid,0
2229151,Fully Paid,0
879466,Fully Paid,0
24209,Fully Paid,0
1977429,Current,0
1678847,Current,0
1033758,Fully Paid,0
266418,Fully Paid,0
811315,Current,0
1723527,Fully Paid,0
1761455,Fully Paid,0
1140868,Fully Paid,0
1214,Charged Off,1
1957761,Fully Paid,0
1837831,Fully Paid,0
1065823,Fully Paid,0
1565761,Current,0
1644603,Fully Paid,0
815593,Current,0
1356281,Current,0
513259,Charged Off,1
666269,Current,0
827364,Current,0
1342842,Fully Paid,0
1968897,Charged Off,1
692361,Current,0
1976665,Fully Paid,0
274969,Fully Paid,0
1867845,Fully Paid,0
1217459,Fully Paid,0
844341,Late (31-120 days),1
89764,Current,0
1365061,Current,0
1187277,Fully Paid,0
1245430,Fully Paid,0
2005926,Current,0
888732,Fully Paid,0
1912190,Fully Paid,0
1426189,Current,0
2169331,Fully Paid,0
1029719,Charged Off,1
1161253,Fully Paid,0
1741971,Fully Paid,0
858161,Current,0
1544594,Fully Paid,0
716816,Current,0
2146991,Charged Off,1
1143929,Charged Off,1
1736901,Charged Off,1
1409919,Current,0
1309302,Charged Off,1
1160533,Fully Paid,0
867167,Current,0
1129675,Fully Paid,0
488889,Current,0
1229892,Fully Paid,0
1566491,Current,0
987286,Fully Paid,0
1572048,Current,0
1168033,Fully Paid,0
2079389,Current,0
2225657,Current,0
2063165,Fully Paid,0
802478,Current,0
1375178,Current,0
904492,Charged Off,1
2154605,Fully Paid,0
66293,Fully Paid,0
420689,Fully Paid,0
1403699,Current,0
991962,Charged Off,1
1659717,Current,0
1041723,Fully Paid,0
913820,Current,0
767576,Current,0
2171138,Charged Off,1
1370765,Current,0
1562942,Current,0
1832732,Fully Paid,0
1701653,Current,0
136883,Fully Paid,0
1807272,Fully Paid,0
2146467,Current,0
730747,Charged Off,1
775883,Current,0
1176470,Fully Paid,0
1966650,Current,0
33318,Fully Paid,0
1424863,Current,0
1210013,Fully Paid,0
620106,Charged Off,1
2209754,Current,0
3656,Charged Off,1
795869,Current,0
946263,Current,0
305511,Fully Paid,0
289654,Fully Paid,0
1618054,Fully Paid,0
1441925,Current,0
334760,Charged Off,1
1557171,Current,0
2105595,Fully Paid,0
2011901,Current,0
391272,Charged Off,1
1682779,Current,0
1026405,Fully Paid,0
253379,Charged Off,1
1774426,Fully Paid,0
2189815,Charged Off,1
1987953,Current,0
1488508,Fully Paid,0
736974,Charged Off,1
2200261,Charged Off,1
2220783,Current,0
1044816,Charged Off,1
1214001,Fully Paid,0
839951,Current,0
570710,Fully Paid,0
172616,Charged Off,1
587360,Current,0
1997273,Current,0
288553,Fully Paid,0
578023,Current,0
113811,Fully Paid,0
2128481,Current,0
267456,Fully Paid,0
1757477,Fully Paid,0
1783745,Fully Paid,0
1615524,Charged Off,1
1731982,Fully Paid,0
1481519,Current,0
70996,Fully Paid,0
1305263,Charged Off,1
1474833,Current,0
1552259,Current,0
1908884,Fully Paid,0
1851621,Fully Paid,0
363494,Fully Paid,0
1064846,Fully Paid,0
1376166,Current,0
707325,Current,0
104714,Fully Paid,0
2097270,Current,0
9247,Charged Off,1
582769,Current,0
1611617,Current,0
181855,Fully Paid,0
630238,Fully Paid,0
2202412,Fully Paid,0
913169,Fully Paid,0
1296105,Fully Paid,0
804243,Current,0
494219,Fully Paid,0
386234,Fully Paid,0
1502174,Current,0
1924328,Fully Paid,0
1023307,Fully Paid,0
398993,Charged Off,1
741229,Fully Paid,0
246003,Fully Paid,0
801292,Current,0
1651126,Fully Paid,0
693954,Fully Paid,0
875747,Current,0
226212,Fully Paid,0
1170993,Fully Paid,0
2165420,Current,0
913944,Current,0
526986,Charged Off,1
748019,Fully Paid,0
1162340,Fully Paid,0
1350983,Fully Paid,0
2122981,Current,0
627933,Current,0
1995117,Fully Paid,0
805041,Current,0
429715,Fully Paid,0
1491022,Current,0
73994,Fully Paid,0
806692,Current,0
2138459,Fully Paid,0
1818955,Fully Paid,0
1981711,Fully Paid,0
995322,Fully Paid,0
1198418,Charged Off,1
1075944,Fully Paid,0
1979845,Fully Paid,0
1415934,Current,0
974825,Current,0
1559692,Fully Paid,0
689544,Current,0
157060,Fully Paid,0
1977618,Current,0
1351496,Fully Paid,0
1899455,Fully Paid,0
1766324,Charged Off,1
425550,Current,0
2252037,Fully Paid,0
288075,Fully Paid,0
946597,Fully Paid,0
228891,Fully Paid,0
1949674,Fully Paid,0
118193,Fully Paid,0
1300799,Fully Paid,0
877276,Current,0
49739,Fully Paid,0
1245195,Fully Paid,0
955519,Charged Off,1
773771,Current,0
1904281,Fully Paid,0
2207228,Fully Paid,0
1508778,Current,0
319774,Current,0
53709,Current,0
1402388,Current,0
110484,Fully Paid,0
1287584,Fully Paid,0
2203211,Fully Paid,0
175789,Current,0
1224414,Fully Paid,0
1710177,Current,0
2120670,Current,0
727390,Charged Off,1
1925577,Charged Off,1
329462,Fully Paid,0
1960900,Current,0
1888665,Fully Paid,0
1819484,Fully Paid,0
362440,Fully Paid,0
636241,Current,0
1046877,Current,0
1016034,Fully Paid,0
438715,Current,0
66290,Late (31-120 days),1
338371,Fully Paid,0
835651,Current,0
1784752,Fully Paid,0
1854928,Fully Paid,0
138749,Fully Paid,0
1924201,Fully Paid,0
1392189,Current,0
1278306,Charged Off,1
810633,Current,0
2218053,Fully Paid,0
302572,Current,0
1496516,Current,0
1809498,Fully Paid,0
1921904,Fully Paid,0
855468,Current,0
1926012,Fully Paid,0
1549333,Current,0
2247630,Fully Paid,0
1597590,Charged Off,1
1585553,Current,0
127220,Fully Paid,0
1203643,Fully Paid,0
1095997,Fully Paid,0
602882,Current,0
1856291,Fully Paid,0
1902882,Fully Paid,0
1466860,Current,0
1304496,Charged Off,1
1874940,Fully Paid,0
927760,Fully Paid,0
1029067,Current,0
880222,Current,0
365190,Fully Paid,0
830106,Current,0
113282,Fully Paid,0
1127869,Current,0
1326122,Fully Paid,0
83763,Current,0
356492,Fully Paid,0
171512,Fully Paid,0
603369,Current,0
1401656,Current,0
54102,Fully Paid,0
86194,Current,0
882406,Current,0
1448850,Current,0
1803732,Fully Paid,0
725127,Charged Off,1
1670453,Fully Paid,0
1139729,Charged Off,1
913546,Fully Paid,0
233985,Fully Paid,0
1265211,Fully Paid,0
827929,Current,0
1130400,Charged Off,1
1458039,Current,0
701911,Current,0
2222263,Current,0
1137058,Fully Paid,0
841499,Current,0
1373387,Current,0
435118,Current,0
1893389,Charged Off,1
1006983,Charged Off,1
780478,Current,0
775724,Current,0
1460444,Fully Paid,0
1089691,Charged Off,1
1079442,Fully Paid,0
93978,Current,0
524159,Fully Paid,0
1622637,Fully Paid,0
793197,Current,0
226282,Fully Paid,0
729055,Charged Off,1
703265,Fully Paid,0
372925,Fully Paid,0
2140895,Fully Paid,0
1033433,Fully Paid,0
239666,Fully Paid,0
2251545,Current,0
895648,Current,0
83553,Fully Paid,0
1148164,Fully Paid,0
171370,Charged Off,1
2065105,Current,0
467363,Current,0
2174705,Fully Paid,0
324484,Charged Off,1
1258035,Fully Paid,0
228356,Fully Paid,0
385159,Current,0
729090,Fully Paid,0
950904,Late (31-120 days),1
1888930,Fully Paid,0
1480126,Current,0
1417801,Current,0
203322,Charged Off,1
1720093,Current,0
852597,Current,0
164534,Fully Paid,0
950803,Fully Paid,0
2091484,Fully Paid,0
1892573,Fully Paid,0
907852,Current,0
453846,Current,0
989326,Fully Paid,0
31173,Fully Paid,0
883238,Current,0
1260210,Fully Paid,0
2036987,Fully Paid,0
108260,Charged Off,1
1661140,Fully Paid,0
893742,Fully Paid,0
744368,Fully Paid,0
963828,Current,0
238872,Fully Paid,0
2119766,Current,0
126044,Fully Paid,0
146224,Charged Off,1
704642,Charged Off,1
363880,Fully Paid,0
2004201,Charged Off,1
1537877,Current,0
2016990,Fully Paid,0
879657,Current,0
1412040,Current,0
1725236,Fully Paid,0
1153306,Fully Paid,0
1365488,Current,0
1780319,Fully Paid,0
1821937,Fully Paid,0
390072,Fully Paid,0
785695,Current,0
717117,Fully Paid,0
1174899,Fully Paid,0
343994,Fully Paid,0
2112115,Fully Paid,0
2222820,Fully Paid,0
5159,Fully Paid,0
1673424,Fully Paid,0
827822,Current,0
741369,Fully Paid,0
1298607,Charged Off,1
356734,Fully Paid,0
1969151,Fully Paid,0
1966861,Fully Paid,0
1161530,Fully Paid,0
1429886,Current,0
1474028,Current,0
491756,Current,0
2189049,Fully Paid,0
783183,Current,0
482827,Fully Paid,0
1542849,Current,0
1256789,Fully Paid,0
1016448,Fully Paid,0
391815,Fully Paid,0
83575,Fully Paid,0
1048873,Fully Paid,0
2081083,Current,0
1023737,Fully Paid,0
263498,Charged Off,1
877919,Current,0
1227447,Fully Paid,0
581254,In Grace Period,0
920719,Fully Paid,0
702454,Fully Paid,0
925256,Charged Off,1
1624408,Charged Off,1
1951962,Fully Paid,0
406398,Charged Off,1
1392756,Current,0
17795,Charged Off,1
1082541,Fully Paid,0
22989,Charged Off,1
340963,Fully Paid,0
912063,Fully Paid,0
443524,Current,0
1750631,Current,0
54674,Fully Paid,0
1528069,Current,0
1022107,Fully Paid,0
686790,Fully Paid,0
35667,Fully Paid,0
163429,Fully Paid,0
1454299,Current,0
1963607,Fully Paid,0
2083363,Fully Paid,0
1974553,Fully Paid,0
1775652,Fully Paid,0
812412,Current,0
1523955,Current,0
2029534,Charged Off,1
1092386,Fully Paid,0
941785,Current,0
1914336,Fully Paid,0
229181,Fully Paid,0
1349765,Fully Paid,0
287571,Fully Paid,0
1668760,Fully Paid,0
1175384,Charged Off,1
1686360,Fully Paid,0
404272,Fully Paid,0
344865,Current,0
1871874,Fully Paid,0
893425,Current,0
1602962,Current,0
902036,Current,0
810628,Current,0
1086794,Fully Paid,0
123877,Fully Paid,0
1210149,Fully Paid,0
185657,Fully Paid,0
665190,Charged Off,1
46104,Fully Paid,0
362992,Fully Paid,0
265815,Fully Paid,0
2108414,Current,0
1896194,Fully Paid,0
162473,Fully Paid,0
812052,Late (31-120 days),1
2256601,Fully Paid,0
678592,Fully Paid,0
388419,Fully Paid,0
800979,Current,0
329765,Fully Paid,0
1577151,Current,0
2136567,Current,0
1077159,Fully Paid,0
2090557,Charged Off,1
1302114,Fully Paid,0
1578592,Current,0
2096184,Current,0
884332,Current,0
480420,Current,0
310837,Charged Off,1
377463,Fully Paid,0
1710977,Current,0
2166565,Current,0
1743898,Current,0
1119380,Fully Paid,0
1124885,Fully Paid,0
1809178,Fully Paid,0
1748969,Charged Off,1
222721,Charged Off,1
1578239,Current,0
2137637,Current,0
744136,Fully Paid,0
1495950,Current,0
954144,Current,0
1311401,Fully Paid,0
1402455,Current,0
1786563,Fully Paid,0
77153,Fully Paid,0
1237701,Fully Paid,0
1668552,Fully Paid,0
1849870,Charged Off,1
1960948,Late (16-30 days),0
2063088,Current,0
849921,Current,0
1461034,Current,0
877486,Current,0
1062508,Charged Off,1
1823728,Fully Paid,0
2180632,Fully Paid,0
198032,Fully Paid,0
1687573,Current,0
1637737,Fully Paid,0
465094,Fully Paid,0
790728,Charged Off,1
1628494,Fully Paid,0
1894359,Fully Paid,0
390481,Fully Paid,0
1852217,Fully Paid,0
2218108,Fully Paid,0
306066,Fully Paid,0
1718264,Charged Off,1
63669,Fully Paid,0
1010840,Fully Paid,0
880819,Current,0
585832,Fully Paid,0
156730,Current,0
509747,Current,0
150103,Current,0
2239864,Fully Paid,0
14316,Charged Off,1
614334,Current,0
2026690,Current,0
1037901,Fully Paid,0
2226512,Current,0
1858958,Fully Paid,0
335994,Fully Paid,0
1473718,Fully Paid,0
171324,Current,0
827828,Current,0
910345,Current,0
40924,Charged Off,1
1725247,Current,0
624117,Fully Paid,0
1626505,Fully Paid,0
1993190,Current,0
309919,Fully Paid,0
2148666,Current,0
722128,Current,0
58165,Fully Paid,0
700186,Current,0
2169205,Fully Paid,0
2239689,Current,0
626739,Late (31-120 days),1
2074100,Fully Paid,0
297403,Fully Paid,0
1626702,Charged Off,1
1335301,Fully Paid,0
34130,Fully Paid,0
224077,Current,0
1196354,Fully Paid,0
1070408,Fully Paid,0
1907515,Fully Paid,0
1161970,Fully Paid,0
2091689,Current,0
1655150,Fully Paid,0
1168983,Charged Off,1
1541995,Fully Paid,0
637427,Fully Paid,0
1330157,Fully Paid,0
1141276,Late (31-120 days),1
1954687,Charged Off,1
1907744,Charged Off,1
751670,Current,0
1028168,Fully Paid,0
1092087,Fully Paid,0
941957,Current,0
962631,Current,0
1182530,Fully Paid,0
513354,Current,0
1900607,Fully Paid,0
366449,Fully Paid,0
1064745,Fully Paid,0
427916,Current,0
1847058,Fully Paid,0
348596,Fully Paid,0
953707,Current,0
319685,Current,0
1799147,Fully Paid,0
129641,Current,0
1571423,Current,0
1133967,Charged Off,1
2017067,Fully Paid,0
1105993,Charged Off,1
791479,Current,0
1986015,Fully Paid,0
1945240,Charged Off,1
1811732,Fully Paid,0
885973,Fully Paid,0
793465,Current,0
821473,Current,0
1056847,Fully Paid,0
1481357,Fully Paid,0
644070,Current,0
206762,Fully Paid,0
586663,Current,0
648229,Current,0
1856697,Charged Off,1
589287,Current,0
1995416,Fully Paid,0
1390429,Current,0
1115225,Current,0
1575930,Current,0
761384,Current,0
1528718,Fully Paid,0
2060259,Charged Off,1
953719,Charged Off,1
2243805,Current,0
49024,Fully Paid,0
1293575,Charged Off,1
1407914,Current,0
73865,Fully Paid,0
1627185,Charged Off,1
1845346,Charged Off,1
1683147,Current,0
1128160,Fully Paid,0
787416,Current,0
2144563,Fully Paid,0
876832,Current,0
1914268,Fully Paid,0
880938,Current,0
324457,Fully Paid,0
2150364,Current,0
809852,Current,0
140074,Charged Off,1
765572,Current,0
58702,Current,0
590184,Current,0
2006135,Fully Paid,0
1485021,Current,0
555353,Fully Paid,0
1174359,Fully Paid,0
1016618,Current,0
1507226,Current,0
737632,Fully Paid,0
2227737,Current,0
1442890,Current,0
647464,Late (31-120 days),1
298815,Fully Paid,0
207062,Charged Off,1
1177292,Fully Paid,0
1300349,Fully Paid,0
813841,Current,0
2028500,Current,0
1532770,Current,0
389588,Fully Paid,0
314923,Fully Paid,0
33080,Charged Off,1
1502083,Current,0
1932098,Fully Paid,0
2031499,Current,0
1466698,Current,0
35229,Charged Off,1
1222298,Fully Paid,0
663351,Current,0
1955892,Fully Paid,0
1730620,Current,0
961697,Current,0
432475,Current,0
2225858,Current,0
1651452,Fully Paid,0
1911980,Fully Paid,0
1520807,Current,0
943493,Fully Paid,0
1667710,Current,0
1214226,Fully Paid,0
725235,Charged Off,1
1217176,Fully Paid,0
1671372,Current,0
2207366,Current,0
1436035,Current,0
1599313,Current,0
2066899,Current,0
735318,Fully Paid,0
606509,Current,0
1621959,Fully Paid,0
583172,Fully Paid,0
375449,Fully Paid,0
763821,Current,0
302016,Fully Paid,0
306039,Fully Paid,0
1530530,Current,0
2177172,Fully Paid,0
1212125,Fully Paid,0
2238067,Charged Off,1
327004,Fully Paid,0
984323,Fully Paid,0
2227276,Fully Paid,0
1692341,Fully Paid,0
1582935,Current,0
565804,Fully Paid,0
1390885,Current,0
249684,Fully Paid,0
1242751,Fully Paid,0
97190,Fully Paid,0
673410,Current,0
1073800,Fully Paid,0
598493,Current,0
2223662,Charged Off,1
2109138,Current,0
514258,Fully Paid,0
2029649,Current,0
911028,Fully Paid,0
1476951,Fully Paid,0
1928586,Fully Paid,0
1161051,Fully Paid,0
2186048,Current,0
2209237,Fully Paid,0
580684,Charged Off,1
1393859,Current,0
1831096,Fully Paid,0
1869900,Charged Off,1
1672418,Fully Paid,0
1966527,Charged Off,1
783791,Current,0
1722417,Current,0
2010516,Charged Off,1
226988,Fully Paid,0
382001,Fully Paid,0
518274,Current,0
947654,Current,0
577033,Late (31-120 days),1
374887,Fully Paid,0
1332870,Fully Paid,0
1690059,Fully Paid,0
36288,Fully Paid,0
1335484,Fully Paid,0
580596,Fully Paid,0
1906589,Fully Paid,0
711076,Fully Paid,0
2009048,Fully Paid,0
246800,Fully Paid,0
1264766,Fully Paid,0
2200506,Fully Paid,0
1776616,Fully Paid,0
1834907,Fully Paid,0
1016756,Current,0
868243,Fully Paid,0
2133736,Current,0
1299355,Fully Paid,0
969254,Current,0
2175087,Fully Paid,0
2079036,Current,0
1233448,Charged Off,1
1034254,Fully Paid,0
740712,Fully Paid,0
1469788,Current,0
406321,Fully Paid,0
766188,Current,0
689966,Current,0
250727,Fully Paid,0
270470,Fully Paid,0
85639,Fully Paid,0
2081211,Fully Paid,0
1682202,Current,0
1228462,Charged Off,1
948907,Current,0
182017,Fully Paid,0
1193497,Charged Off,1
1522937,Current,0
1414853,Current,0
193533,Fully Paid,0
1753964,Fully Paid,0
1713733,Fully Paid,0
2016045,Current,0
2121024,Current,0
1355633,Current,0
82877,Fully Paid,0
2069514,Current,0
1156443,Fully Paid,0
2120302,Current,0
2015553,Fully Paid,0
136896,Fully Paid,0
164308,Fully Paid,0
539240,Current,0
850347,Current,0
2260483,Charged Off,1
99423,Fully Paid,0
11281,Fully Paid,0
1306959,Fully Paid,0
1756268,Fully Paid,0
988208,Fully Paid,0
1210447,Fully Paid,0
2109731,Fully Paid,0
