customer_id,emp_length,home_ownership,annual_inc,verification_status,addr_state
275937,1 year,RENT,35300.0,Verified,VA
611872,2 years,MORTGAGE,81600.0,Verified,TX
136390,5 years,MORTGAGE,173000.0,Verified,NJ
524550,< 1 year,RENT,66560.0,Verified,NJ
95856,10+ years,RENT,140000.0,Source Verified,MN
70602,5 years,MORTGAGE,125000.0,Source Verified,VA
16227,< 1 year,MORTGAGE,104000.0,Verified,FL
283934,,OWN,36211.0,Verified,NM
243472,2 years,RENT,31382.0,Not Verified,FL
397812,2 years,RENT,49800.0,Source Verified,NJ
600682,6 years,MORTGAGE,79684.0,Source Verified,SC
74439,< 1 year,RENT,127500.0,Verified,TX
81251,10+ years,OWN,130849.0,Not Verified,IL
33742,,MORTGAGE,110000.0,Source Verified,GA
15725,10+ years,OWN,103872.0,Not Verified,CA
563927,7 years,MORTGAGE,72864.0,Verified,SD
217247,,MORTGAGE,28000.0,Not Verified,FL
516068,5 years,RENT,65000.0,Not Verified,UT
62814,10+ years,OWN,122000.0,Source Verified,CA
561027,10+ years,MORTGAGE,72254.0,Not Verified,PA
491180,5 years,MORTGAGE,61900.0,Not Verified,WI
448591,4 years,OWN,56000.0,Verified,AL
289332,2 years,MORTGAGE,37000.0,Source Verified,MN
651121,10+ years,RENT,90000.0,Source Verified,AZ
38950,8 years,OWN,111904.62,Verified,TX
112712,9 years,MORTGAGE,150000.0,Not Verified,VA
333023,10+ years,MORTGAGE,42000.0,Not Verified,NE
388789,7 years,MORTGAGE,48500.0,Verified,PA
322336,2 years,MORTGAGE,40800.0,Not Verified,TN
117362,10+ years,MORTGAGE,155000.0,Source Verified,MO
48519,10+ years,RENT,115472.0,Source Verified,CT
557078,10+ years,RENT,72000.0,Not Verified,CA
303366,3 years,OWN,38500.0,Not Verified,VA
270266,3 years,MORTGAGE,35000.0,Verified,CO
507219,1 year,MORTGAGE,64000.0,Source Verified,MI
433559,10+ years,RENT,54000.0,Verified,MO
224206,9 years,MORTGAGE,29000.0,Source Verified,AL
565876,5 years,RENT,73000.0,Source Verified,OH
546169,9 years,RENT,70000.0,Verified,MA
310218,3 years,RENT,39500.0,Source Verified,OH
293543,1 year,MORTGAGE,37500.0,Source Verified,ID
126587,6 years,MORTGAGE,163000.0,Verified,NJ
292714,2 years,RENT,37440.0,Verified,FL
476040,,MORTGAGE,59740.0,Not Verified,KY
664966,10+ years,MORTGAGE,92853.0,Source Verified,MD
137225,10+ years,MORTGAGE,174995.0,Source Verified,CA
476347,10+ years,RENT,59800.0,Source Verified,NY
640068,9 years,RENT,87100.0,Verified,CA
665183,4 years,MORTGAGE,93000.0,Verified,AL
692459,10+ years,RENT,99734.0,Verified,NJ
288428,2 years,RENT,37000.0,Source Verified,CT
380798,10+ years,MORTGAGE,47700.0,Not Verified,TX
640067,3 years,RENT,87100.0,Source Verified,CA
150982,,RENT,18969.0,Verified,GA
111991,1 year,OWN,150000.0,Source Verified,OH
284348,10+ years,RENT,36343.0,Source Verified,MN
417073,8 years,OWN,52000.0,Not Verified,IL
502977,3 years,RENT,63169.0,Source Verified,MO
126014,3 years,MORTGAGE,162000.0,Source Verified,TX
329958,10+ years,OWN,41756.0,Not Verified,NY
452215,< 1 year,MORTGAGE,56120.0,Not Verified,TX
474849,8 years,MORTGAGE,59500.0,Verified,DE
270094,7 years,RENT,35000.0,Not Verified,AZ
211177,,RENT,27000.0,Not Verified,NJ
280075,,RENT,36000.0,Verified,FL
553893,10+ years,MORTGAGE,71000.0,Source Verified,WI
547826,4 years,MORTGAGE,70000.0,Not Verified,PA
505738,1 year,RENT,63860.0,Source Verified,AZ
33464,10+ years,MORTGAGE,110000.0,Verified,DC
256697,3 years,MORTGAGE,33000.0,Verified,OH
324809,4 years,RENT,41000.0,Source Verified,NY
675531,2 years,OWN,95000.0,Verified,VA
605226,7 years,MORTGAGE,80000.0,Not Verified,SC
387332,5 years,MORTGAGE,48300.0,Not Verified,PA
2661,8 years,MORTGAGE,100000.0,Verified,MA
90760,3 years,MORTGAGE,137000.0,Verified,LA
633190,4 years,MORTGAGE,85842.0,Verified,OR
442780,10+ years,OWN,55000.0,Not Verified,OK
52517,10+ years,MORTGAGE,117661.0,Verified,GA
305761,9 years,MORTGAGE,39000.0,Verified,CO
197435,1 year,OWN,25000.0,Source Verified,TN
227178,8 years,RENT,29140.0,Source Verified,NJ
587956,3 years,RENT,77000.0,Not Verified,NC
58640,10+ years,MORTGAGE,120000.0,Source Verified,ME
277254,10+ years,MORTGAGE,35500.0,Verified,MN
408810,10+ years,RENT,50937.0,Source Verified,CA
404172,5 years,RENT,500000.0,Verified,CA
51672,10+ years,MORTGAGE,117000.0,Verified,PA
657232,7 years,OWN,91000.0,Not Verified,FL
570948,2 years,RENT,74000.0,Verified,OK
436985,9 years,RENT,54450.0,Not Verified,CA
235497,< 1 year,MORTGAGE,300000.0,Verified,SC
445806,10+ years,RENT,55378.0,Verified,TX
316215,,OWN,40000.0,Source Verified,NV
181462,10+ years,MORTGAGE,23000.0,Source Verified,AR
682873,7 years,MORTGAGE,97000.0,Source Verified,NH
578666,4 years,RENT,75000.0,Source Verified,WI
563048,7 years,RENT,72654.0,Not Verified,CA
692313,5 years,RENT,99635.0,Verified,AZ
51620,5 years,RENT,117000.0,Not Verified,OH
493545,2 years,RENT,62000.0,Verified,NV
176849,6 years,MORTGAGE,220000.0,Not Verified,TX
624098,2 years,OWN,84000.0,Not Verified,NJ
188558,5 years,OWN,24000.0,Source Verified,MI
74368,8 years,RENT,127500.0,Verified,ND
135973,3 years,OWN,172300.0,Source Verified,CA
614115,1 year,MORTGAGE,82000.0,Source Verified,NM
79954,< 1 year,MORTGAGE,130000.0,Source Verified,NY
234228,4 years,MORTGAGE,30000.0,Not Verified,WA
160876,8 years,MORTGAGE,200000.0,Not Verified,AK
546434,9 years,RENT,70000.0,Verified,MI
182481,2 years,MORTGAGE,23000.0,Verified,NM
176379,3 years,MORTGAGE,220000.0,Source Verified,MD
77177,3 years,RENT,129600.0,Verified,NE
201638,< 1 year,RENT,25536.0,Source Verified,IN
553198,10+ years,RENT,71000.0,Not Verified,NV
185696,2 years,RENT,23500.0,Not Verified,WA
39503,< 1 year,MORTGAGE,112000.0,Verified,IL
352397,5 years,RENT,44220.0,Source Verified,DE
555829,2 years,MORTGAGE,71600.0,Source Verified,CA
459366,,MORTGAGE,57131.04,Verified,CA
214609,1 year,MORTGAGE,275000.0,Source Verified,MA
362587,10+ years,MORTGAGE,45448.0,Not Verified,SC
106155,4 years,MORTGAGE,147030.0,Verified,FL
209290,,OWN,26856.0,Verified,PA
74705,,MORTGAGE,12800.0,Source Verified,OK
256242,2 years,RENT,33000.0,Source Verified,NC
408851,< 1 year,RENT,50952.0,Not Verified,FL
402146,7 years,RENT,50000.0,Verified,NH
413468,10+ years,MORTGAGE,51480.0,Verified,AR
682341,10+ years,MORTGAGE,97000.0,Not Verified,IL
155048,4 years,MORTGAGE,194000.0,Source Verified,IL
374484,3 years,RENT,47000.0,Not Verified,DE
54532,10+ years,MORTGAGE,118600.0,Verified,MD
121292,8 years,MORTGAGE,159000.0,Not Verified,NC
225523,3 years,RENT,29000.0,Source Verified,NY
313310,,RENT,40000.0,Source Verified,AL
141155,3 years,RENT,17888.0,Verified,NY
612113,10+ years,MORTGAGE,81743.0,Not Verified,CO
5389,2 years,OWN,100100.0,Source Verified,FL
68416,10+ years,MORTGAGE,125000.0,Verified,FL
561959,5 years,OWN,72500.0,Source Verified,IL
515166,1 year,OWN,65000.0,Verified,OH
308594,5 years,RENT,39150.0,Source Verified,CA
353795,2 years,OWN,44500.0,Source Verified,MI
9246,6 years,MORTGAGE,101600.0,Not Verified,ME
512761,9 years,RENT,65000.0,Source Verified,CT
675828,5 years,OWN,95000.0,Not Verified,WY
363507,1 year,MORTGAGE,45550.0,Not Verified,IL
98445,10+ years,MORTGAGE,141675.0,Not Verified,TN
212398,2 years,RENT,270000.0,Verified,TX
632760,10+ years,MORTGAGE,85634.0,Not Verified,NY
3498,10+ years,OWN,100000.0,Not Verified,NJ
62637,< 1 year,MORTGAGE,121800.0,Verified,CO
69914,9 years,OWN,125000.0,Verified,NY
638312,1 year,OWN,87000.0,Source Verified,FL
332503,4 years,OWN,42000.0,Not Verified,MI
18582,10+ years,MORTGAGE,104983.0,Verified,TX
562974,10+ years,MORTGAGE,72612.0,Verified,CA
466351,3 years,RENT,58000.0,Source Verified,RI
586536,10+ years,MORTGAGE,76856.0,Verified,ID
6848,10+ years,MORTGAGE,100959.0,Verified,TX
385684,8 years,RENT,48000.0,Not Verified,UT
390704,8 years,MORTGAGE,48880.0,Not Verified,KS
515405,6 years,MORTGAGE,65000.0,Not Verified,OR
209449,10+ years,MORTGAGE,26880.0,Source Verified,PA
54658,< 1 year,MORTGAGE,118800.0,Source Verified,OH
572943,10+ years,MORTGAGE,74500.0,Source Verified,IL
296566,8 years,RENT,38000.0,Verified,AZ
395236,10+ years,MORTGAGE,49380.0,Not Verified,KY
289625,3 years,MORTGAGE,37000.0,Not Verified,ND
164544,,MORTGAGE,20400.0,Verified,TN
647381,5 years,MORTGAGE,89000.0,Not Verified,IL
291769,2 years,RENT,37200.0,Source Verified,WA
600190,10+ years,RENT,79500.0,Verified,OH
179390,3 years,OWN,225000.0,Source Verified,NJ
374180,3 years,RENT,47000.0,Verified,AZ
366850,6 years,OWN,46000.0,Source Verified,IL
624665,10+ years,RENT,84000.0,Not Verified,TN
279989,2 years,MORTGAGE,36000.0,Source Verified,FL
14258,10+ years,RENT,103000.0,Verified,OR
259441,< 1 year,RENT,33400.0,Source Verified,CA
273025,< 1 year,OWN,35000.0,Verified,OR
75578,3 years,MORTGAGE,128000.0,Not Verified,VA
165294,7 years,MORTGAGE,205000.0,Not Verified,MA
531414,7 years,OWN,67650.0,Not Verified,PA
621735,4 years,MORTGAGE,83500.0,Not Verified,TX
236744,10+ years,MORTGAGE,30309.96,Source Verified,OK
129476,3 years,RENT,165500.0,Not Verified,VA
173927,6 years,RENT,21996.0,Verified,PA
347470,8 years,MORTGAGE,43700.0,Source Verified,MD
457221,2 years,MORTGAGE,57000.0,Not Verified,LA
66909,6 years,MORTGAGE,124000.0,Not Verified,VA
683004,3 years,MORTGAGE,97000.0,Not Verified,NY
238300,< 1 year,RENT,30720.0,Source Verified,TX
204635,3 years,RENT,26000.0,Not Verified,OH
455521,10+ years,MORTGAGE,56784.0,Not Verified,AL
243664,,OWN,31445.0,Source Verified,MI
547068,6 years,OWN,70000.0,Not Verified,NH
291594,,MORTGAGE,37200.0,Verified,HI
441863,4 years,RENT,55000.0,Source Verified,MS
432733,,RENT,54000.0,Source Verified,GA
658441,10+ years,MORTGAGE,91000.0,Verified,WA
4050,1 year,RENT,100000.0,Source Verified,OR
133107,10+ years,MORTGAGE,17000.0,Not Verified,TX
271588,< 1 year,MORTGAGE,35000.0,Not Verified,ME
282095,10+ years,RENT,36000.0,Not Verified,PA
14270,6 years,RENT,103000.0,Verified,OR
337038,4 years,RENT,42500.0,Not Verified,CO
520592,,RENT,66000.0,Source Verified,FL
66076,4 years,MORTGAGE,124000.0,Not Verified,CA
234465,10+ years,RENT,30000.0,Source Verified,WY
643329,10+ years,RENT,88000.0,Not Verified,LA
570346,1 year,RENT,74000.0,Not Verified,MN
216569,1 year,RENT,27976.0,Not Verified,NY
374266,4 years,OWN,47000.0,Not Verified,CA
441575,6 years,MORTGAGE,55000.0,Verified,MI
685406,,MORTGAGE,97908.0,Verified,DC
438809,10+ years,MORTGAGE,54800.0,Verified,MD
315709,2 years,RENT,40000.0,Source Verified,ND
578337,6 years,MORTGAGE,75000.0,Not Verified,UT
634591,2 years,MORTGAGE,86000.0,Not Verified,NC
37959,8 years,MORTGAGE,111000.0,Source Verified,OH
111831,4 years,OWN,150000.0,Source Verified,NV
203686,5 years,RENT,26000.0,Source Verified,IN
81092,1 year,RENT,130550.0,Not Verified,MD
138080,6 years,MORTGAGE,175000.0,Not Verified,KY
196415,1 year,OWN,25000.0,Not Verified,NC
505117,7 years,MORTGAGE,63648.0,Verified,CA
413685,5 years,OWN,51500.0,Verified,FL
590152,2 years,RENT,77500.0,Not Verified,GA
94911,2 years,RENT,140000.0,Verified,CO
686108,3 years,MORTGAGE,98000.0,Source Verified,HI
323800,9 years,RENT,41000.0,Source Verified,IN
215050,10+ years,MORTGAGE,27533.95,Not Verified,TX
310963,2 years,RENT,39579.0,Source Verified,NV
278523,9 years,RENT,35754.0,Verified,MN
463973,7 years,MORTGAGE,58000.0,Verified,AZ
382179,10+ years,RENT,48000.0,Source Verified,AK
639810,5 years,RENT,87000.0,Source Verified,VA
37363,9 years,RENT,111000.0,Not Verified,AZ
71643,,MORTGAGE,126000.0,Not Verified,CA
55845,4 years,MORTGAGE,119500.0,Not Verified,MI
382971,10+ years,RENT,48000.0,Source Verified,GA
368744,8 years,MORTGAGE,46000.0,Verified,UT
643214,8 years,RENT,88000.0,Source Verified,IL
563812,< 1 year,MORTGAGE,72800.0,Source Verified,WY
194117,3 years,MORTGAGE,249510.0,Not Verified,AK
612365,10+ years,OWN,81900.0,Source Verified,FL
217072,10+ years,RENT,28000.0,Not Verified,CT
466086,< 1 year,OWN,58000.0,Not Verified,OH
376464,7 years,RENT,47000.0,Source Verified,TN
335503,1 year,RENT,42185.0,Source Verified,FL
131326,10+ years,MORTGAGE,168000.0,Source Verified,MA
663739,1 year,RENT,92500.0,Source Verified,AZ
113713,,RENT,15116.0,Verified,CA
640140,1 year,RENT,87126.0,Source Verified,IL
270960,10+ years,OWN,35000.0,Source Verified,IN
586843,10+ years,RENT,76992.0,Source Verified,AL
330901,< 1 year,MORTGAGE,42000.0,Not Verified,AL
262515,1 year,RENT,33996.0,Verified,HI
251968,1 year,RENT,32500.0,Source Verified,FL
70217,10+ years,MORTGAGE,125000.0,Verified,RI
526062,10+ years,MORTGAGE,67000.0,Source Verified,CA
20527,7 years,RENT,105000.0,Source Verified,NV
530900,5 years,OWN,67536.0,Source Verified,TX
361799,4 years,MORTGAGE,45240.0,Not Verified,NC
539723,10+ years,RENT,69000.0,Verified,IN
198686,8 years,OWN,250000.0,Source Verified,MA
170394,2 years,RENT,212000.0,Verified,MO
196883,6 years,MORTGAGE,25000.0,Not Verified,NY
369094,4 years,MORTGAGE,460000.0,Source Verified,NJ
428068,8 years,MORTGAGE,53060.0,Not Verified,AZ
137322,2 years,OWN,17500.0,Source Verified,MA
199336,2 years,MORTGAGE,250000.0,Verified,SC
395786,2 years,MORTGAGE,49500.0,Not Verified,CA
7423,1 year,MORTGAGE,101000.0,Source Verified,MA
52376,< 1 year,MORTGAGE,117500.0,Not Verified,PA
572680,,OWN,74432.0,Verified,KY
496504,2 years,RENT,62400.0,Verified,NJ
138194,1 year,OWN,175000.0,Verified,MD
14227,1 year,MORTGAGE,103000.0,Source Verified,OK
216309,3 years,RENT,27872.0,Source Verified,GA
10012,6 years,OWN,102000.0,Not Verified,CT
243484,2 years,RENT,31392.0,Not Verified,CA
497625,< 1 year,MORTGAGE,62500.0,Verified,MD
567249,4 years,OWN,73300.0,Source Verified,GA
108553,5 years,RENT,15000.0,Source Verified,CA
597693,10+ years,OWN,79000.0,Not Verified,IN
533338,,OWN,68000.0,Source Verified,KS
263521,5 years,MORTGAGE,34000.0,Verified,KY
461726,,MORTGAGE,57543.0,Verified,PA
93565,10+ years,OWN,139030.0,Verified,NY
589158,5 years,MORTGAGE,77150.46,Source Verified,OH
546587,4 years,OWN,70000.0,Not Verified,MO
597322,< 1 year,RENT,79000.0,Source Verified,CA
139064,6 years,MORTGAGE,175000.0,Not Verified,UT
530430,8 years,MORTGAGE,67500.0,Verified,NC
208956,3 years,RENT,26741.0,Verified,CA
121172,< 1 year,MORTGAGE,159000.0,Source Verified,AZ
202868,10+ years,RENT,25950.12,Verified,TX
249558,8 years,MORTGAGE,32000.0,Verified,WY
429959,10+ years,RENT,53500.0,Not Verified,NC
584129,< 1 year,RENT,76125.0,Verified,OR
74049,3 years,MORTGAGE,127100.0,Not Verified,IN
442410,4 years,MORTGAGE,55000.0,Source Verified,NM
413901,< 1 year,RENT,51500.0,Source Verified,NJ
181298,,RENT,22915.0,Verified,HI
23985,8 years,MORTGAGE,106000.0,Verified,TX
314368,6 years,RENT,40000.0,Verified,IL
87543,4 years,MORTGAGE,135000.0,Verified,MI
409503,5 years,RENT,51000.0,Verified,DE
622414,,MORTGAGE,83832.0,Source Verified,SC
241142,10+ years,MORTGAGE,31000.0,Not Verified,UT
50501,10+ years,RENT,116562.0,Verified,IL
215978,10+ years,MORTGAGE,27800.0,Verified,AR
135951,2 years,MORTGAGE,17220.0,Source Verified,KY
166401,6 years,MORTGAGE,207500.0,Source Verified,PA
220169,1 year,RENT,28080.0,Not Verified,NC
221633,1 year,OWN,28500.0,Verified,SC
252271,3 years,RENT,32500.0,Verified,NJ
619395,6 years,MORTGAGE,83000.0,Verified,NV
64826,10+ years,RENT,123000.0,Verified,MD
453733,10+ years,MORTGAGE,56444.0,Verified,IN
61534,3 years,MORTGAGE,121000.0,Not Verified,FL
328958,10+ years,MORTGAGE,41600.0,Not Verified,MO
687574,6 years,RENT,98000.0,Source Verified,VA
340382,,OWN,43000.0,Not Verified,AR
105563,6 years,MORTGAGE,147000.0,Verified,AL
185225,3 years,RENT,234000.0,Verified,IL
181921,,OWN,23000.0,Verified,IL
221730,< 1 year,OWN,28500.0,Source Verified,WI
479605,< 1 year,OWN,60000.0,Source Verified,MS
248569,8 years,RENT,32000.0,Not Verified,OK
218739,8 years,RENT,28000.0,Source Verified,OK
577426,4 years,OWN,75000.0,Verified,NY
45783,6 years,MORTGAGE,115000.0,Source Verified,CA
569162,10+ years,OWN,73920.0,Source Verified,NJ
216118,,RENT,27802.8,Verified,CO
42962,10+ years,RENT,113400.0,Source Verified,TX
404623,< 1 year,MORTGAGE,50004.0,Not Verified,FL
388812,2 years,RENT,48500.0,Source Verified,SC
608697,10+ years,OWN,81000.0,Source Verified,CO
438511,10+ years,MORTGAGE,54704.0,Verified,AR
88130,2 years,MORTGAGE,135000.0,Not Verified,OH
631337,4 years,MORTGAGE,85055.0,Not Verified,WI
155579,2 years,OWN,195000.0,Verified,CA
20774,8 years,OWN,105000.0,Verified,OK
586308,,OWN,76800.0,Not Verified,MD
50405,10+ years,MORTGAGE,116500.0,Source Verified,IL
69708,,MORTGAGE,125000.0,Verified,NJ
405887,1 year,RENT,50300.0,Verified,NC
70653,1 year,RENT,125000.0,Not Verified,VT
370695,5 years,MORTGAGE,46400.0,Source Verified,TX
27484,10+ years,RENT,107770.0,Source Verified,CA
268016,,RENT,34556.0,Verified,TX
358982,3 years,OWN,45000.0,Source Verified,NV
17862,10+ years,MORTGAGE,104300.0,Source Verified,GA
587867,10+ years,RENT,77000.0,Verified,MO
95887,7 years,MORTGAGE,140000.0,Verified,MN
465218,8 years,MORTGAGE,58000.0,Source Verified,MI
451971,1 year,MORTGAGE,56060.0,Not Verified,KY
33395,3 years,RENT,110000.0,Not Verified,CT
258131,3 years,MORTGAGE,33120.0,Verified,OK
259383,5 years,RENT,33378.0,Not Verified,NJ
286875,9 years,MORTGAGE,36700.0,Verified,GA
682493,1 year,MORTGAGE,97000.0,Not Verified,LA
549368,1 year,RENT,70125.0,Source Verified,VA
234822,1 year,RENT,300000.0,Source Verified,GA
361236,10+ years,MORTGAGE,45085.0,Source Verified,FL
125328,,OWN,16120.0,Verified,IN
648083,10+ years,ANY,89000.0,Not Verified,NY
253176,10+ years,MORTGAGE,32580.0,Source Verified,ND
292865,< 1 year,RENT,37440.0,Verified,MO
588231,7 years,RENT,77000.0,Verified,NY
260950,,MORTGAGE,33600.0,Source Verified,NV
670576,7 years,MORTGAGE,94000.0,Not Verified,TN
392474,2 years,MORTGAGE,49000.0,Verified,MN
73873,10+ years,MORTGAGE,127000.0,Verified,TX
497795,1 year,RENT,62500.0,Source Verified,NJ
237214,2 years,RENT,30500.0,Not Verified,GA
350116,< 1 year,OWN,44000.0,Verified,NC
47921,1 year,MORTGAGE,115000.0,Not Verified,VA
174700,3 years,MORTGAGE,22000.0,Source Verified,MA
300906,2 years,RENT,38260.0,Not Verified,MD
122361,5 years,RENT,16000.0,Not Verified,PA
211950,5 years,RENT,27000.0,Source Verified,WA
158556,2 years,RENT,20000.0,Source Verified,CA
489660,10+ years,MORTGAGE,61500.0,Verified,DE
88391,8 years,OWN,135000.0,Verified,SC
167123,2 years,MORTGAGE,209000.0,Verified,IL
366158,6 years,RENT,46000.0,Not Verified,AR
404006,3 years,RENT,50000.0,Not Verified,WV
633639,,MORTGAGE,86000.0,Verified,CA
613525,3 years,RENT,82000.0,Verified,MA
147503,9 years,RENT,185000.0,Source Verified,CA
347505,10+ years,MORTGAGE,43700.0,Source Verified,OR
62334,10+ years,MORTGAGE,121393.0,Source Verified,NC
83823,< 1 year,MORTGAGE,132500.0,Source Verified,TN
202217,10+ years,RENT,25722.0,Source Verified,CA
600022,8 years,RENT,79500.0,Not Verified,GA
678158,9 years,MORTGAGE,96000.0,Source Verified,FL
21642,10+ years,RENT,105106.0,Source Verified,CT
646560,10+ years,RENT,88836.0,Verified,GA
499885,8 years,RENT,63000.0,Source Verified,AZ
167901,4 years,RENT,21000.0,Source Verified,MD
481709,< 1 year,RENT,60000.0,Verified,WA
423787,10+ years,OWN,52780.0,Not Verified,PA
338387,10+ years,MORTGAGE,42583.88,Verified,OR
554379,10+ years,RENT,71200.0,Verified,MD
235222,3 years,MORTGAGE,300000.0,Source Verified,NJ
313311,1 year,MORTGAGE,40000.0,Not Verified,AR
116762,1 year,MORTGAGE,155000.0,Verified,CA
304243,2 years,MORTGAGE,38700.0,Source Verified,LA
362122,3 years,RENT,45318.0,Not Verified,MA
573016,4 years,RENT,74500.0,Source Verified,MD
320334,10+ years,RENT,40450.0,Source Verified,OK
153533,,RENT,19140.0,Not Verified,PA
262458,,MORTGAGE,33975.0,Verified,MI
537697,10+ years,MORTGAGE,68580.0,Verified,FL
634115,,RENT,86000.0,Not Verified,IN
64273,10+ years,MORTGAGE,122700.0,Source Verified,GA
362497,5 years,RENT,45412.03,Not Verified,AZ
289318,1 year,OWN,37000.0,Source Verified,MN
235689,< 1 year,RENT,300000.0,Source Verified,WA
352251,1 year,RENT,44200.0,Source Verified,MT
240048,3 years,OWN,31000.0,Source Verified,MI
396652,,OWN,49512.0,Verified,OH
45380,10+ years,RENT,114871.0,Source Verified,CT
254195,< 1 year,MORTGAGE,32800.0,Verified,PA
297100,,ANY,38000.0,Not Verified,GA
347016,2 years,MORTGAGE,43680.0,Not Verified,CA
641999,10+ years,MORTGAGE,87680.0,Source Verified,KS
174597,< 1 year,RENT,22000.0,Source Verified,KS
663900,10+ years,MORTGAGE,92500.0,Source Verified,IL
616557,5 years,RENT,82500.0,Verified,MN
397968,,MORTGAGE,49823.0,Verified,MD
336770,,MORTGAGE,42448.0,Not Verified,CO
108712,< 1 year,RENT,15000.0,Source Verified,FL
589199,10+ years,MORTGAGE,77170.0,Verified,TX
468168,< 1 year,RENT,58300.0,Source Verified,PA
248960,3 years,MORTGAGE,32000.0,Source Verified,TN
598547,10+ years,MORTGAGE,79000.0,Not Verified,RI
339910,10+ years,MORTGAGE,42900.0,Source Verified,OH
134524,6 years,MORTGAGE,170000.0,Source Verified,SC
410364,10+ years,OWN,51000.0,Not Verified,MO
507044,< 1 year,MORTGAGE,64000.0,Not Verified,LA
44399,4 years,OWN,114000.0,Not Verified,SC
388566,10+ years,OWN,48500.0,Verified,NH
520983,2 years,OWN,66000.0,Verified,MA
466625,< 1 year,OWN,58000.0,Not Verified,TX
681116,< 1 year,MORTGAGE,96500.0,Verified,WA
514226,2 years,OWN,65000.0,Verified,MO
241515,10+ years,RENT,310000.0,Source Verified,NE
671458,< 1 year,OWN,94493.04,Source Verified,CA
352497,10+ years,RENT,44252.0,Not Verified,NY
36966,,OWN,11052.0,Verified,TN
468138,8 years,OWN,58300.0,Source Verified,MI
383602,1 year,RENT,48000.0,Not Verified,MA
330974,8 years,RENT,42000.0,Verified,AR
17763,1 year,RENT,104208.0,Not Verified,OH
151995,8 years,MORTGAGE,190000.0,Not Verified,AZ
